,,Un,his blue sock,un,157104434,,,,,,,,,
,,Un,her helpful mum,un,132756662,,,,,,,,,
,,,,,,,,,,,,,,
45,free,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the free bird,target,145892687,F1_Adjective_phrase_45,,,M3_Adjective_phrase_45,,8,2,1,
,,P1,the furry bird,distant,237732658,,,,,,,,,
,,P2,the fiery bird,distant,285031625,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the trapped bird,sem,239424394,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,her helping mum,un,26721297,,,,,,,,,
,,Un,the held bird,un,23488073,,,,,,,,,
,,,,,,,,,,,,,,
46,sorry,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the sorry businessman,target,2780241,F1_Adjective_phrase_46,,,M3_Adjective_phrase_46,,8,1,2,
,,P1,the spotty businessman,distant,1462327,,,,,,,,,
,,P2,the sleepy businessman,distant,175052972,,,,,,,,,
,,P3,the scary businessman,distant,26278996,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the friendly businessman,un,149002709,,,,,,,,,
,,,,,,,,,,,,,,
50,young,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the young man,target,298779329,F1_Adjective_phrase_50,,,M3_Adjective_phrase_50,,8,4,1,
,,P1,the drunk man,distant,263064422,,,,,,,,,
,,P2,the strong man,distant,133620884,,,,,,,,,
,,P3,the wrong man,distant,118661518,,,,,,,,,
,,S1,the elderly man,sem,17244962,,,,,,,,,
,,S2,the old man,sem,131682332,,,,,,,,,
,,Un,the mountain route,un,46941883,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
51,low,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,a low plane,target,143593105,F1_Adjective_phrase_51,,,M3_Adjective_phrase_51,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,a high plane,sem,42196282,,,,,,,,,
,,S2,a big plane,un,224750251,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,a small plane,un,12609862,,,,,,,,,
,,,,,,,,,,,,,,
52,high,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,a high plane,target,42196282,F1_Adjective_phrase_52,,,M3_Adjective_phrase_52,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,a low plane,sem,143593105,,,,,,,,,
,,S2,a big plane,un,224750251,,,,,,,,,
,,Un,a wooden plane,un,280247873,,,,,,,,,
,,Un,a small plane,un,12609862,,,,,,,,,
,,,,,,,,,,,,,,
54,electric,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,an electric fence,target,174669707,,F2_Adjective_phrase_54,M1_Adjective_phrase_54,,,6,5,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,a pretty fence,un,296833412,,,,,,,,,
,,S1,a wooden fence,un,307665356,,,,,,,,,
,,S2,an old fence,un,118779019,,,,,,,,,
,,Un,a broken fence,un,328986,,,,,,,,,
,,Un,a sharp fence,un,226015210,,,,,,,,,
,,,,,,,,,,,,,,
55,sticky,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,a sticky shoe,target,65362569,,F2_Adjective_phrase_55,M1_Adjective_phrase_55,,,6,5,2,
,,P1,a shiny shoe,distant,8754965251,,,,,,,,,
,,P2,a stripy shoe,distant,393189355,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,a clean shoe,un,100100117,,,,,,,,,
,,Un,a big shoe,un,42165503,,,,,,,,,
,,Un,a white shoe,un,430256102,,,,,,,,,
,,,,,,,,,,,,,,
56,stripy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,a stripy shoe,target,393189355,,F2_Adjective_phrase_56,M1_Adjective_phrase_56,,,4,4,2,
,,P1,a sticky shoe,distant,65362569,,,,,,,,,
,,P2,a shiny shoe,distant,8754965251,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,a clean shoe,un,100100117,,,,,,,,,
,,Un,a big shoe,un,42165503,,,,,,,,,
,,Un,a white shoe,un,430256102,,,,,,,,,
,,,,,,,,,,,,,,
58,rough,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,a rough vegetable,target,393808981,,F2_Adjective_phrase_58,M1_Adjective_phrase_58,,,6,5,1,
,,P1,a red vegetable,distant,785496524,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,a smooth vegetable,sem,274156799,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,a white vegetable,un,216613948,,,,,,,,,
,,Un,a green vegetable,un,146885495,,,,,,,,,
,,,,,,,,,,,,,,
59,steep,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,a steep road,target,211051306,,F2_Adjective_phrase_59,M1_Adjective_phrase_59,,,6,5,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
